"
 
The harsh reality may be that the frivolities of the T20 game apart Sri Lanka may increasingly struggle to win the longer version of the great game ODIs and even more so test matches
 
",Negative
"
 
Hey take it easy. Just a bad day for everybody except sachithra.   Congrats  England. You guys played really well and you deserve this win. 
 
 
 Always remember ""A win is so precious only because you never can keep on winning forever""
 
 
Indian fans showed the whole world about their passion in cricket the day they stoned their best all rounder Yuvi's home. So better watch IPL and keep quite :)
 
",Positive
"
 Always remember ""A win is so precious only because you never can keep on winning forever""
",Neutral
"
 
I saw many comments which has been blaming India for srilanka's lose I don't understand y. I agree srilanka is better team than India in away conditions but yesterday they overall played bad cricket in all departments they were over confident and underestimated England team. So srilanka may bounce back or England can also dominate lets wait and watch. You can talk about India when they tour England. So kindly think before posting comments this is series between srilanka and England not India vs srilanka.
 
",Negative
"
 
@Chandu Pelapolwatte: But the same team won against WI in T20 worldcup through D/L and it was superb performance for SL. OMG you guys are hilarious.
 
",Negative
"
 
What Marvan atapattu has to worry about is why Mahela Jayawardene is getting caught at mid wicket all too often in the recent past. Marvan and Mahela should sort this out before it is all too late.
 
",Neutral
"
 
@stat1977.You are talking as if you have won plenty of overseas tours recently.Pls talk about your losses to eng in 2011 and also aus whitewash.And you are keep on talking about single final loss.also tell about 4-1 loss to us in 2012 and that too at home
 
",Negative
"
 
Its a good wake up call for the entire squad especially the likes of malinga and thirimanna. Malinga especially was getting a bit ahead of himself with the whole world cup win, captaincy etc....
 stops tinkering with the side too much as we have less than 10 months to go for the world cup. We better find a winning combination and stick to our guns with that. Thirimanna is definetely not opening material though he could be useful to anchor at the/the top order. In my humble opinion, Jayawardena has to open irrespective of who his opening partner is. Just look at the stats, they speak volumes!
 
",Negative
"
 
sachi's wonderful spell wasted by malinga and kula! mathews should have change bowling when they going for runs!
 
",Negative
"
 
Sri Lankan 3 seniors keep destroying our young guns! they 3 batting top order and sending chandimal at number 6 ask him to slog and when he failed his haters barking to drop him! please let him to bat top of the order and please mahela or sanga go down!
1.thiri 2.dilshan 3.sanga 4.chandi 5.mahela 6.mathews 7.chathuranga 8.thisara 9.sachi 10.kula/lakmal 11.malinga
 
",Negative
"
 
Surprised to see so many critical comments about how Bopara's batting. In my view, he always comes in at a time when there is too much to do with the top order not having contributed. May be Cricinfo's Rajesh can publish some stats and put this argument to rest.
 
",Positive
"
 
@KingJadeja-Lol at your comment..before you talk about other teams talk about your team.You were thrashed by England at home and away both 4-0..You lost NZ 4-0,you lost to SA 2-0..Its funny when you are say other teams can't face moving ball..joke of the day.By the way we can understand the pain of loosing T20 wc..your batting giants just managed to score 130 yeah?
 
",Negative
"
 
Its only the first game of the series, SL will take time to acclimatize. They are a great one day side and will bounce back once they work out their lengths, shots to play etc. Not discrediting England, but the true test will be in the subsequent matches.
 
",Positive
"
 
High time for 3 sticky footed, reckless hitting seniors to retire, they can do nothing in 2015 WC on those Australian pitches. The S'tors should know, Country's future is more important than the future of the 3, 3 should have been dropped long time ago soon after their sorry performances in Z'bwe Nov08 & B'desh Jan 09, the career stats of the 3 shows,times when  they had failed 15-25 at a stretch(stats Cricinfo) particularly on foreign soil. Incidentally the Country's fans are made to suffer due to the deliberate intention of S'tors to bring Ajantha's (only SLan to take 4, 6-wkt hauls in LOs)self-confidence-gained under Mahela, to zero level, to make way for a henchman (left-arm) afterMurali's  retirement,thus Ajantha was always asked to bowl@ wrong times when the batters were fully set. Both Ajantha & S'nyake have been under used and the best left-arm spinner MalindaPushpakumara 27(Ave of 21 with 350 1st Cla Wkts) is completely ignored to carry on with the henchman.
 
",Negative
"
 
Sri Lankans were lackluster and lethargic from ball 1 & I felt never going to win. More so, Sri Lanka have never been comfortable in rain reduced games. One game lost doesn't mean the end of the world. We'll see a better competition from now on, whether the weather is fickle or not.
 
",Negative
"
 
Foolish decision to bowl first. Matthews should have read the weather report before deciding to bowl first. Malinga was horrible. Not the best death bowler - he made SL die.
 
",Negative
"
 
It was a poor performance by our team and the rain and the duckworth lewis aded to the misery....anyway the jist is a pretty poor performance against a medicore team like england....
 
",Negative
"
 
Selfish innings from Dil and Mahela.
3 Seniors at same time SL team make in balance.
Should want a rotating policy 2/3.
And it's shame (Chandi) best batsmen in these conditions playing No6 as a sloger.
Kusal should play instead of  Dilshan or Mahela and Chandi should bat No 4.
Chathuranga  instead of Lakmal
 
",Negative
"
 
Surprised that SL, which is brought up on a steady diet of excellent spinners lost three wickets to Tredwell! Tredwell, you tread well, very well indeed, to fill the vacant tracks left behind by Swann, if not in words & dramatics, but in deeds. That is a true silent worker-performer.
 
",Positive
"
 
Bopara's innings / stats are very deceiving - in the last T20, he was scoring way too slowly, and then at the end when it was too late and the game was lost, he swung a couple of sixes - this is classic Ravi, playing for your averages before you play for the team. I'd rather see others coming through the ranks now - he's had many chances to win games and play a major role - but has failed, time after time.
 
",Negative
"
 
Sri Lanka are overrated. They look great when the ball is not moving and pitch is low but on lively pitches especially in England where the ball moves about they look clueless and pathetic. This England team is completely new, young and inexperienced whereas Sri Lanka has their trio senior batsman with over a 1000 ODI games between them but still badly lost. I feel bad for Sri Lanka Cricket once they retire officially. Every team declines. Take Man U for an example.
 
",Negative
"
 
SL were very poor in every department yesterday. specially in the death bowling. malinga with all hype could not deliver. of course it is not all the time that you deliver but he was bowling like the first time thinking whatever he bowls Batsmen will defend or get out. This tour is gonna expose SLs weakness of swing.  Sl will hve to pick up early in the race or else ENG might roll over them in this tour before they even realize
 
",Negative
"
 
It showed yet again, the VALUE of the MISSING EXPERIENCE at The TOP!  SL missing the services of a stable, experienced opener, who can stem the side and play a long inning in these conditions! Opener should be able to stay there, until the middle order is exposed (min. 25 ov), while Dilshan is making the initial impact from the other end. Otherwise, its going to be a real burden for others in front/middleorder, as repeatedly seen during the past 10 months! Middle order cannot handle this pressure as they did in subcontinent The only SL opener who can prevent this is Tharanga. His track record proves it! Tharanga was the Main Architect of 5-0 rubbing in 2006, His average stay at the wicket is 26.2 Overs! He had the highest Batting Average 69.4 with 2 x100s 
120 R - 76.92S/R  v Eng-Lord's(Thar 48.4 ov)
17 R-   56.66 S/R v Eng-Oval (Thar 9.0 ov)		
41 R -  95.34 S/R  v Eng-Chester-(Thar 16.4 ov)	
60 R-   75.00 S/R  v Eng-Manchester(Thar 24.5 ov),	
109 R- 106.86S/R v Eng-Leeds (Tha 31.5 ov)
 
",Negative
"
 
Losing is a part of the game though SL does not play to lose.  SL crowds and the players understand this.  That is why their smiles are eternal. England played too well for SL today and deservedly is the winner.  Malinga got hit today just like the likes of Dale Steyn etc. who get hit regularly at IPL.  No big deal, they all will bounce back.
 
",Positive
"
 
I think you Poms are on to something with this Chris Jordan fella. He's busy in the field, can swing a late order bat and his bowling looks very good. .. He reminds me of a cattle dog. He seems to be just busting to get in the game and then gives it absolutely everything.
 
 
Anyway, that's a good start for the New England. Let's see if you can keep it up.
 
",Positive
"
Anyway, that's a good start for the New England. Let's see if you can keep it up.
",Positive
"
Nice to see everyone's talking about the game and players involved rather than going off in silly tangents about teams not involved in the game.
    Must confess I didn't see too much of it. Cook seemed to struggle again whereas Bell seems to be playing in a more expansive manner and I wonder if he could captain the side and have Cook just playing tests?
    From the scorecard it looks like everyone contributed but why not keep Bopara at 7 where he has been doing better?
   Are these people listening too much to the Sky commentators who seem to want to  move every batsman up the order but without dropping anyone which obviously doesn't fit?
   Gurney seems to be a good find for the shorter formats
",Positive
"
Winning one match in the cold rainy weather won't make England a better team than Sri Lanka. Sri Lanka ruled the world in T20.. Sri Lanka is not only T20 world champions and every format needs talent and only sportsman and sensible people can understand that!!  Can 11 Grandmas win T20 world cup?  Sri Lanka was also OD world champions in 1996 and reached the finals and semi-finals on several occasions in recent years. Only Sri Lankan and Australians are consistent performers in the world cup. England has never even won the world cup???  I can never see England ever reaching the quarter finals.…Talking about test match is there anyone in the England team like Sangagara or Jeyawaderna? I never seen any England player in Top 10 batsman or bowler in the ratings…Sangagara's test average is better than anyone in the world and statistically he is the number one batsman in the world.. Singh is frustrated by India losing to Sri Lanka in the T20 world cup finals..
",Negative
"
Sri Lanka played badly in both bowling and batting today and they should have batted first when sun was shining. SL should play two spinners and Lakmal should be dropped. Also, Mahela should open the batting with Dilshan. 
While England young guns on fire Sri Lankan young guns were sent home. Where is Kithuruwan?
",Negative
"
@FreddyForPrimeMinister Re Bopara I think he has started finishing off matches. Dublin, plus a couple of others in WT20 and West Indies. Though there are still times when he fails.
",Positive
"
 
ian 'dot' ball again gets out to the soft dismissal, confirming his terminal trait of never getting the job done, never seeing it through… something an opener should do more often than not if he wants to stay in the side… bopara has played a similar amount of odis, over 100, and is another serial under performer never delivering the winning innings enough to stay in the team… and as for morgan, he is looking like a show pony, blaming the bowlers and not able to score a run himself… its exciting times for the new boys and time to jettison the 100+ odi old guard who have never won anything… and also time to get rid of saker in the clear out … and get finn back… i understand middx wont let finn anywhere near eng while saker is still around, totally understandable ..….. youth is the way forward … (apart from ali)… 1 - 0 to the Emperor's New Clothes XI …
 
",Negative
"
 
SL came with a Test team.  There has to be a few aggressive hitters in any ODI team, SL had none for the day. Dilshan can still motor on, but he isn't the fearful player he was. Sangakarra cant really force the pace, while Mahela plays deft, gentle, strokes with no power. Both are essentially Test players  as is Thirimanne. The rest (barring Thissera P) can't get an ODI scoreboard rattling. England on the other hand have unearthed and unlike SL are unafraid to include newcomers like Jordan, Balance, Buttler, and Hales (Didn't play). And then there is Bopara. When England got 247 at 6.33 it was 'game over'
 
",Negative
"
 
All around good performance by England, Sri Lanka could have had a chance if this game went on for 50 overs, hey, this is Cricket, the team that plays well on that day, wins the game.
 
",Positive
"
 
POOR POOR POOR batting by chandimal................ He will never ever learn from his mistakes.......
 
",Negative
"
 
Malinga no longer an ODI bowler, he doesn't have the stamina to do 10 overs. SL need to find few young fast bowlers with brains. Playing out-of-form Mahela and Sanga just because they are Mahela and Sanga not a good thing either. Play in-form young players.
 
",Negative
"
 
@yorkshire86 - I agree that Ali is by no means the finished article as a bowler but the fact is that we don't have a world class spinner orang thing close. I'd dispute that ""most games are decided by spin"" and I believe that Ali and Root between them can cover at least 10 overs and both are young enough to improve. The fact that both can bat well too - Ali needs a proper run in the side before you can really judge him as he's done ok to-date - and provide good enough cover until we unearth a top spinner. I still hope Kerrigan will develop into that in due course!
 
",Positive
"
 
DreamCricketer: First of all well played England Team! Sri Lanka did not get it from the first ball. They had just little over 6 per over and they were all over the place. Wrong decision to ball first and then they just gave 90 runs in 7 overs,. Also this time Chandimal has a excuse because the whole team failed. They did not read it well at all. They better come up with a better plan than just going out there and hitting the ball.
 
",Positive
"
 
SL lost this match... cue the SL-haters. LOOOL
 
 
Poor poor poor performance by SL. Well done, England. Eng batted and bowled well. This should boost England's confidence massively when a lot of people weren't expecting them to put up a fight against Sri Lanka in the ODIs. 
 
 
First ODI loss for Sri Lanka in 2014. Only 1 T20 loss in 2014 so far. Funny, they were both against England...
 
 
Know that the boys will bounce back. Good luck! :)
 
",Positive
"
Poor poor poor performance by SL. Well done, England. Eng batted and bowled well. This should boost England's confidence massively when a lot of people weren't expecting them to put up a fight against Sri Lanka in the ODIs. 
",Positive
"
Know that the boys will bounce back. Good luck! :)
",Positive
"
SL lost due to bad bowling change and batting order.  Dilshan didn't bowl any over. When asking run rate is high, they should have sent Tissara and Kulasekara early enough. When both came to crease, asking rate was unmanageable, so they went into hit out or get out mood.
",Negative
"
OK just bad luck and terrible weather with lots of mistakes from both bowlers and batsmen.. We will bounce back with flying colours in Sunday.. really sad but we fought hard.. may allah bless all our heros to regroup and bring back the courage !!
",Positive
"
Well well... What a difference a change in format can bring. The good old British weather is back to its usual self, and at long last there are a few glimmers of some England players coming back as well. Keep it up England!
",Positive
"
Today the conditions suits for England. I am sure England will struggle when the weather is warmer.
",Negative
"
Surprising Dilshan didn't bowl a single over. Ever since Mathew became captain Dilshan's use of bowler has minimized.
",Negative
"
Ali looked nowhere near competent enough with the bat to play international cricket. To put him as the number six and main spinner in Tests is asking for defeat. Most games are decided by Spin and to have someone who isnt even trusted to bowl as your main spinner?
",Negative
"
yousuf ahmed - neither your so called world champions .lol
",Negative
"
@CodandChips - I agree Bopara has improved in recent times and indeed I look on him as a front line white ball who can hit a ball in the lower order but with the emergence of Jordan and Gurney, I'd prefer to have them in the side. Where I'd disagree with you is that Bopara hasn't, in my view, won many matches with his late order hitting (though I agree the top order don't score quickly enough and leave too much for the middle/late order to do) and usually he smacks a few boundaries at the death in a losing cause. It will be interesting to see if he bowls his full quota today as his batting alone isn't good enough to keep him in the side.
",Negative
"
 
gsingh - yeah  we can still remember so called world champion ballers 8-0 record out side the subcontinent lol. by the way we didnt see you guys  april 6th
 
",Negative
"
 
malinga may be useful on low slow subcontinent pitches but on fast bouncy tracks he is mediocre. remember kohli's assault on malinga in 2 consecutive games in australia. srilanka looking at a big defeat here as 1 wicket down on zero score.
 
",Negative
"
 
I am happy. My team is playing today by Chandi is playing for Kusal and Lahiru is openning with Dilly. Also Sura is playing for Ajantha. I am pretty sure this team will bring glory.
 
",Positive
"
 
@FreddyForPrimeMinister I've changed my tune re Bopara. My attitude was that he could nedver get England over the line. Now he has started to. Also I thought he played the big innings less times than he played the absolutely abysmal innings. That tide is turning too. Also he has probably been the side's best white-ball bowler recently (suppose that says more about the other bowlers such as Bresnan, Dernbach and Rankin). Also Bopara has on occasion been left too much to do. 
 
 
Agree Woakes has an excellent first class record but is that worthy of an ODI place? Perhaps a test place ahead of Stokes. But Woakes has put on some pace so might be improved.
 
 
I'm not too convinced about Ali. His England time with the bat was disappointing, though he was underuesd with the ball. 
 
 
Also Tredwell's record is outstanding, though it has concerned me that when teams commit to going after him he just goes, as he did at home vs Australia.
 
",Positive
"
Agree Woakes has an excellent first class record but is that worthy of an ODI place? Perhaps a test place ahead of Stokes. But Woakes has put on some pace so might be improved.
",Positive
"
Also Tredwell's record is outstanding, though it has concerned me that when teams commit to going after him he just goes, as he did at home vs Australia.
",Positive
"
Good team selection for SL, definitely Kushal is not an opener outside of sub-continent until he proves otherwise. He has been given enough chance at the expense of few lost.
",Negative
"
 
@CodandChips - agree with most of your comments and it's disappointing Taylor isn't even in the squad. With what we have however, I'd swop Tredwell and Bopara for Ali and Woakes, switching Root to 3 and Ballance to 4 or even 5 after Morgan. Ali and Root can share Tredwell's overs and I'm keen to give Woakes an extended run in the side, especially in Test and ODI games. His FC record over the last 3-4 years is streets ahead of any other all-rounder. Bopara is rapidly making a name for hitting a few late lusty blows in a losing cause - unlike Dhoni however, he never actually seems to win the game for us!
 
",Negative
"
 
Just thinking if Bopara was struggling why not give Woakes a game? Surely the whole point of a series where you're trying to find your best side is that you give everyone a go?
 
 
Meanwhile England have struggled in the Powerplay as expected. But not only have we got hardly any runs but we've lost a wicket. Sri Lanka are bowling well and the conditions are good for bowling, but surely if we're gonna lose wickets we could do so while trying to score runs.
 
 
Ballance doesn't look completely comfortable yet again.
 
",Negative
"
Meanwhile England have struggled in the Powerplay as expected. But not only have we got hardly any runs but we've lost a wicket. Sri Lanka are bowling well and the conditions are good for bowling, but surely if we're gonna lose wickets we could do so while trying to score runs.
",Negative
"
 
Carberry or Ballance probably won't make much difference as both have looked very uncomfortable when playing for England. 
 
 
Gurney instead of Woakes or Bresnan is good.
 
 
I'm still not too convinced we need both Cook and Bell at the top. In English conditions we probably need 1, though James Taylor or Joe Root in the top order could surely add the needed stability, but have the potential for fireworks at the end. Same with Lumb who is really hard-done by, given he got a hundred on debut, can bat through or play shots. He is far more than just the slogger people think he is. Hales should get a go in Australian conditions, but maybe not in England. If he did play I would want him to play as he does in T20s. His T20I average of over 35 is better than many in ODIs, and he'd enjoy the longer powerplay and more overs against seam.
 
",Neutral
"
Gurney instead of Woakes or Bresnan is good.
",Positive
"
 
I have a serious doubt in my mind why England not playing their best batsman in ODIs. i.e. Alex Hayle, it is a huge advantage to us.
 
",Positive
"
 
I've been following England since 1981, and watched the build to every World Cup since then.  England have NEVER had a settled ODI team.  NEVER known 9 months out who would be the core of the team, and NEVER had any idea HOW to win a World Cup.  Harry Gurney is a fine example - good player as he is, WHY is he even being mentioned for the World Cup?  Mind you, I'd rather see the words Harry Gurney than Jade Dernbach!  Good luck England.  Turn up with whoever, go out and play like it's your first tournament, then disappear at the quarter final stage and let the real ODI teams participate!
 
",Negative
"
 
Priyanjan is rubbish, his technique is woeful, and feet movement almost non existent. Cant believe what the selectors see in him...he shouldn't get anywhere near the team.
 
 
And Vithanage looks like a pot shot heaver...you can get lucky but not reliable
 
",Negative
"
And Vithanage looks like a pot shot heaver...you can get lucky but not reliable
",Negative
"
good sl team selection
",Positive
"
England not playing their best T20 player (Alex H) in any ODIs. This guy has very good experience in playing in AUS. why he not in the worldcup probables? 
he is better than Cook. i think ENG selectors are afraid they need to drop their favourite son Cook if they need to bring AH.
",Negative
"
@Chirath Ratnayake : You are absolutely right, Other than Kusal, who else has the looks of Sanath, Chris Gayle etc? That is the most important thing..!
",Positive
"
chandi should play ahead  kusal.
",Neutral
"
@Kavindu Darshana,  Don't worry, Kusal will play forever, since he has a MARVELOUS RECORD outside Bangladesh (BATTING AVERAGE 14.2 from 21 ODIs & Average of 2.8 in ENg/Ireland). Kusal opened the GOLDEN GATE (for other top-order batsmen to carry the burden) within the first 5 overs, 12 times in 19 innings that he opened, since June 2013 (within 3 overs in all 9 consecutive 50over/T20 innings that he opened in Eng/Ireland - record:( 0R-01B, 4R- 2B, 1R-3B, 0R-4B, 6R-10B, 4R-10B, 10R- 10B)!
Way to GO... KEEP it Up SL... Drop Chandimal or anyone to Keep our super Hero Kusal!
",Negative
"
It seems to be some people who has commented here don't have an idea of Sri Lankans squad as they have mentioned K Vithanage. HE IS NOT IN THE SQUAD. My playing side is (should be)
1 Kusal Perera, 2 Tillakaratne Dilshan, 3 Kumar Sangakkara (wk), 4 Mahela Jayawardene, 5 Lahiru Thirimanne, 6 D Chandimal, 7 Angelo Mathews (capt), 8 Thisara Perera, 9 Nuwan Kulasekara, 10 Sachithra Senanayake, 11 Lasith Malinga 
England have done a big mistake in not picking Hales. At the moment London's sky is little bit gloomy and hope there will be some sunshine later of the day. Good luck to the both teams and hoping SL's eventual victory.
",Neutral
"
I don't think that probable XI is right for SL. I believe Chandimal and Herath will play instead of Sachi and Mendis. The Oval doesn't turn like it did in the 90s/00s.  SL will pack the batting to score 300+ and use  Malinga, Kula, Mathews, and TP. With Dilshan and Thiri also chipping in
",Neutral
"
Chandimal should play today base on his practice match performances against England.
",Neutral
"
england need the calibre  of  alex hales stuartbroad tim bresnan and the im should be cook bell hales morgan bopara root butler bresnan broad jordan anderson/treadwell plus the best of newcomers acomplete mix of youth and exp
",Neutral
"
Chandimal must play today. He has shown very good application to these fast & seamy wickets.
",Positive
"
For sure I know these players will play unless injured,
",Neutral
"
For remaining 3 slots selectors will go with either 2 bowler 1 batsmen or 1 bowler 2 batsmen combination.
",Neutral
"
Kusal/ Chandimal/ Kithuruwan/ Priyanjan
",
"
Mendis/ Senanayake/ Lakmal
",
"
 
What rubbish ""agricultural"" about Thisara Perera. Is that why he has been bought by an IPL franchise too. He is effective and he is a good 20x20 and ODI player. How about Butler who goes for scoope, ramp shots. He is effective too.
 
 
SL have a very formidable team. Only thing they have against them is the UK unpredictable weather. Get the sun on their backs and they start to play excellent cricket. SL have won more ICC trophies than most . So do not rubbish them.
 
",Positive
"
SL have a very formidable team. Only thing they have against them is the UK unpredictable weather. Get the sun on their backs and they start to play excellent cricket. SL have won more ICC trophies than most . So do not rubbish them.
",Positive
"
No need to drop Kushal Perera as SL badly need that explosive start and we all know Dilshan is not the explosive batsman he once was... So we need Kushal to get that start.... Dont forget how Sanath blasted English bowling in 2006.... Also Kushal is very young and inexperienced.... So give him some time.... Dont forget he hit his maiden century in Bangladesh and did very well in the t20 world cup too.... What about blasting Dale Steyn for 18 runs in the first over,.,. So Chandimal should sit out. ... Kushal, Dili, Sanga, Thiri, Mahela, Mathewes,Thisara,kula, Sachi,Mali, Lakmal/ Mendis
",Positive
"
I don't think SL will play two spinners
",Neutral
"
refer my last comment, if SL choose CHATHURANGA then that's to give xp for youngster, but we should try to win first 3 matches, after that we can test the youngsters. SL wont drop KUSAL same as RCB wont drop chris gayle though he is out of form. SL might get collapsed in batting, that usually happens in the first match of a series. But we never know wat would happen since, CRICKET IS A GAME OF GLORIOUS UNCERTAINTEES.
",Neutral
"
im not worried about this tour. but as a crick lover i probably following this series as well. even SL got whitewash by EN, SL team will find a way to reach the finals in 2015. that's there strength,
",Neutral
"
No worry for Srilanka because no HALES
",Neutral
"
Bring on the test cricket already!
",Positive
"
SL is in a good place to win the series, with the confidence shown in the first t20 will help SL a lot, DAMMIKA PRASAD should have a go instead of LAKMAL, LAKMAL should learn how to ball accurately, he is not giving 100%, he just balling and very rarely ball in good line, DAMMIKA doesnt have much pace but in these tracks when ball bounces it will get pace, MENDIS is out he cant ball in these pitches, his balls will be just only straight balls, THIS MY X1
         1.KUSAL 2.DILSHAN 3.SANGA 4.CHANDI 5.MAHELA/THIRI 6.THIRI/MAHELA 7.MATHEWES 8.PERERA/SACHITHRA 9.KULE 10.DAMMIKA/SACHTHRA 11.MALINGA
",Neutral
"
 
Dinesh Chandimal was the most successful Sri Lankan player in England and Australian greeny pitches. So he must have a chance as he played all the matches really well except last T20.
 
",Positive
"
 
it's a real lottery between Carberry or Ballance because both have been so useless for England in their previous appearances. So I put my Hants hat on and select Carberry and try to get him to play freely, though I doubt it'll work.
 
 
Gurney over Woakes or Bresnan because he is by far the best bowler.
 
 
From the squad: 1.Cook 2.Carberry 3.Bell 4.Root 5.Morgan 6.Buttler 7.Bopara 8.Jordan 9.Tredwell 10.Anderson 11.Gurney
 
",Neutral
"
Gurney over Woakes or Bresnan because he is by far the best bowler.
",Positive
"
 
I thought Alistair Cook was captaining the 50 over side is there a change? or is it an error?
 
",Neutral
"
 
@eranga
well said mate
2 from sanga,dilshan,mahela
3 from ashan,thiri,chandi,kusal should play
 
",Neutral
"
 
I hope England do something they don't usually do in making sure everybody gets a game (maybe not Bresnan). It will be really frustrating to those counties losing their players just to sit on the sidelines, and it will not be helpful to those players, who would benefit from playing cricket. Perhaps England should select smaller squads in home series to minimise damage to both players and counties.
 
",Neutral
"
 
I know maven's and Sana's plan after 2015 w/c  when big 3 retired .open Thirimanna and Mathew 3. Thirimanna 4 . Mathew 5 . Thirimanna 6. Mathew then follows Thissara and bowlers . Chandimal , Vitanage and Priyanjan will only be used for practice matches . but people will always complain and write articles on they are not scoring 50's or 100's in international matches . How is their simple plan :P
 
",Neutral
"
 
A well balanced preview by Alex Winter.  Yes, England have lost key players in KP,Swan,Trott, but they can take heart in the fact that key players and legends can be replaced with resounding success. Sri Lanka showed this clearly  when Mahela Jayawardene and Sangakarra didn't play (Retired) in the T20 which SL won.
 
",Positive
"
 
LOL some cricket experts put kithruwan name in their ODI team! hai guys he isn't in the squad to play!
 
",Negative
"
 
chandimal should play instead of flat track batter kusal janith! he never scored 10 runs in England or Ireland in a ODI (including practice matches) playing around 10 games!
he will last along only 10 balls maximum against anderson!
 
",Negative
"
 
After relieving captaincy roles roles, selectors should give few more chance to Chandimal. If he is not coming to form, Kithruwan and priyanjan are on the queue.
 
",Neutral
"
 
The issue of preparing for a world cup which is away is that the conditions are so different. As Strauss said in his autobiography, ODI cricket in England is completely different to the rest of the world, like a totally different format because of the conditions. Maybe we should treat it as a different format in both personnel and approach.
 
 
@Rezmata Kieswetter was a woeful keeper for England. I reckon Somerset stuck with him over Butter cos they realised they'd have more access to him in the future
 
",Neutral
"
@Rezmata Kieswetter was a woeful keeper for England. I reckon Somerset stuck with him over Butter cos they realised they'd have more access to him in the future
",Negative
"
Sanga and mahela should  be included to the team only on rotating basis so that youngsters can be provided more opportunities. Since Mahela has been totaly inconsistant for last two years and he scores well only in home conditions Mahela can be dropped allowing  youngsters more chances to groom.
",Negative
"
This is the XI, if they need to give a chance to Kusal, 1.Dilshan 2.Kusal 3.Sanga 4.Thiri 5.Chandi 6.Mahela 7.Mathews 8.Perera 9.Kule 10.Sachi 11.Malinga
",Neutral
"
But IMO it'll be better if they can test these two guys after the first three ODIs 
",Neutral
"
 
Mawan, Plase make room for Kithruwan. My sufgestion, Dilshan should step down
 
",Neutral
"
 
it is silly if will drop chandimal .he is the most successful player in bouncy pitches other than sanga..his way added lots of value.he is better to kusal in England and saw his confident there.
we don't need to push him back. just make sure play best 11 of the day ..then easily we can win..
 
",Positive
"
 
Chandimal should play, He is more of a overseas performer than a flat track bully..
 
",Neutral
"
 
I think this is Sri Lanka's good ODI team,today i'm waiting eagerly
 
",Positive
"
 
my team
1.dilshan 2.kithruwan 3.mahela 4.sangakkara 5.thirimanne 6.mathews 7.de silva
8.thisara 9.kulasekara 10.sachithra or lakmal 11.malinga
 
",Neutral
"
 
Good balance SL side & obviously they will go as favorites in this ODI series !!!!
 
",Positive
"
 
""Thisara Perera probably belongs the 'agricultural' bracket of batsmen"", Sir, if you want to see agricultural' bracket of batsmen here are some names, Cook,Pieterson,Dhoni,Warner, Perera is Ultra Aggressive but not agricultural as yo think,
 
",Negative
"
 
thrimanna should open and chandimal must play at no5.
 
",Neutral
"
 
i thnk sri lanka is the favourites here...dey have a good mix of class and x factor...but england is full of orthodox players...yes everyone has the class...but i dont see a name which will run through the lankan batting line up
 
",Positive
"
 
@ Mahiin_D_Ananda:
You should definitely be a Royalist.  I am a Royalist too, but don't be that biased.
Kusal has done nothing to prove he is a fast track batter and Chandi has proved number of times he is very good on these tracks.
Rambukwella? Are you crazy?
Mubarak should be in the test team not ODI
Bhanuka has to wait
 
",Negative
"
 
Sri Lanka have the upper hand in the odi series. The Team is in great for from the start of the year. And SL team is high in confidence with a win to start the tour.  England have been good in their soil. But I think SL have a better chance with the win of the Asia cup. Going undefeated through out the tournament.
 
",Positive
"
 
With the top 4 being 1 Alastair Cook, 2 Ian Bell, 3 Michael Carberry, 4 Joe Root I dont see the Brits making use of the first 15. They are leaving all too late. Butler is not good behind the stumps - Solution: Bring in Kieswetter play him at 7, Let Butler open the innings and free his arms, he might even learn how to build an innings, its worth the investment to try it out. Im sure he'd be a world class player then, rather than bit and pieces player now.
Root Just rolls his arm, NOT a bowler. 50 over games hes gonna leak runs. Tredwell needs a good parnter. Moin is going to be a good foil for him, LHB and RHB in tandem. Also Moin brings a new dimension to the top order. Carberry is expired berry if the WC is the focus, we are wasting time.
Who plays 50 overs games with only 2 specialist bowlers? the two Chriss' are all rounders who havent proven themselves yet, so why play both on the same game? At best they will contain,  wickets will come only if they are lucky.
 
",Negative
"
 
Yes. It is better to keep out Kusal Perera and include Dinesh Chandimal. Agree wit gsamiru.
 
",Neutral
"
 
@rajcan  you're absolutely right, tharanga who is in good form but unfortunately our selectors neglect to select that sort of player.It's a shame..
 
",Negative
"
 
First of all great win by world champs,someone may say it was a close game but that's the nature of t20.Anyway I can't agree the omission of lakmal.He bowled fairly well despite his figures.Generally he bowls with better accuracy in ODIs & tests.So I pefer him to sachi or mendis.Kusal should be open for first 2 games.If he will fail thiri can replace him with the inclusion of chandi in to the team.We have more quality,balance,experience & confidance,what else we need.GO LIONS................
 
",Positive
"
 
1. Dil 2. Thiri 3 Sanga 4 Mahela 5 Chandi 6 Kithuruwan 7 Mathews 8 Thisara 9 Kule 10 Sachithra 11 Malinga
 
",Neutral
"
 
England bowling looks a bit vulnerable if they field this side as they will have to go to Root, Bopara and Tredwell for 20 overs against a side who play spin and gentle medium pace with relative ease. What if one of the pace bowlers had a bad day? If Kusal can be patient against Jimmy Anderson I smell carnage
 
",Negative
